id,ano,barrio,titulo,descripcion,direccion,longlat,presupuesto,tema,temaResumen,temaScrolli,subtema,beneficiarios,obrasOCampana,votos,estado
152,2015,MUNRO,Mejorar seguridad vial,Mejorar seguridad vial en 5 esquinas,Villate y la vía FFCC Belgrano,"-34.5325459,-58.5231044",-,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,TRÁNSITO,POBLACIÓN EN GENERAL,1,243,FINALIZADO
153,2015,MUNRO,Polideportivo de Munro,Adquirir un desfibrilador automático y un equipo de audio para el Polideportivo de Munro,José Hernández y la via,"-34.53055753,-58.52647431",48630,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA SANITARIA,SANITARIA,POBLACIÓN EN GENERAL,1,72,FINALIZADO
154,2015,MUNRO,UAPS: Paul Harris - Padre Barbero - Marzano - Sgto Cabral- Negrete- Barreiro Aguirre,Adquirir 6 desfibriladores automáticos para todas las UAPs de Munro,Sargento Cabral 2880/ Sivori 5050/ Villate 3675/ Sgto Cabral 3221/ Rivera 6001/ Sgto Baigorria 2461,"-34.5310456,-58.5263066",177960,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA SANITARIA,SANITARIA,POBLACIÓN EN GENERAL,1,339,FINALIZADO
155,2015,OLIVOS,Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal,Compra e instalación de 32 cámaras fijas y domo,Ubicación random dentro del barrio,"-34.504341, -58.502798",1636724,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,CÁMARAS,POBLACIÓN EN GENERAL,1,389,FINALIZADO
156,2015,OLIVOS,Mejoramiento de iluminación,Mejoramiento de iluminación,R S Peña y O'Higgins hasta Ayacucho,"-34.5160907,-58.5052981",48381,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,ILUMINACIÓN,POBLACIÓN EN GENERAL,1,149,FINALIZADO
157,2015,VICENTE LÓPEZ,Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal,Compra e instalación de 11 cámaras fijas y domo,Ubicación random dentro del barrio,"-34.532318, -58.479022",543385,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,CÁMARAS,POBLACIÓN EN GENERAL,1,368,FINALIZADO
158,2015,VICENTE LÓPEZ,Escuela Secundaria Nº 6,Mejoramiento de iluminación de la vía pública,Agustín Álvarez 1459,"-34.5330424,-58.4775113",63414,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,ILUMINACIÓN,POBLACIÓN EN GENERAL,1,196,FINALIZADO
159,2015,VICENTE LÓPEZ,Mejoramiento de iluminación,Mejoramiento de iluminación,Melo 1400,"-34.52875442,-58.47869301",59262,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,ILUMINACIÓN,POBLACIÓN EN GENERAL,1,61,FINALIZADO
160,2015,VILLA ADELINA,Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal,Compra e instalación de 19 cámaras fijas y domo,Ubicación random dentro del barrio,"-34.512987, -58.552969",972926,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,CÁMARAS,POBLACIÓN EN GENERAL,1,253,FINALIZADO
161,2015,VILLA ADELINA,Campaña de concientización sobre convivencia responsable con animales de compañía,Talleres en escuelas del barrio,Ubicación random dentro del barrio,"-34.524034, -58.540768",60000,EDUCACIÓN,EDUCACIÓN,EDUCACIÓN,EDUCACIÓN,NIÑOS,2,39,FINALIZADO
162,2015,VILLA ADELINA,Centro Comercial de Paraná,"Luminarias para peatón, demarcación horizontal y rampas en esquinas",Paraná 6200-6600,"-34.52484143,-58.54752809",688000,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,ILUMINACIÓN,POBLACIÓN EN GENERAL,1,141,FINALIZADO
163,2015,VILLA ADELINA,Escuela de Educación Técnica Nº 1,Cambio de sentido de las aberturas y nueva conexión eléctrica con Edenor,Cerrito 3966,"-34.529122, -58.550004",150000,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,JÓVENES,1,228,FINALIZADO
164,2015,VILLA ADELINA,Escuela Primaria Nº 28,Obras de albañilería en baños,Gdor Castro 3720,"-34.5330379,-58.5494822",165658,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,NIÑOS,1,249,FINALIZADO
165,2015,VILLA ADELINA,Mejoramiento de Iluminación,Mejoramiento de Iluminación,Santiago del Estero y M Pedraza hasta Primera Junta y Santiago del Estero,"-34.5286524,-58.5478258",112315,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,ILUMINACIÓN,POBLACIÓN EN GENERAL,1,59,FINALIZADO
166,2015,VILLA ADELINA,Mejoramiento de Iluminación,Mejoramiento de Iluminación,R Obligado y Marcos Sastre hasta J José Ingenieros,"-34.526379, -58.545448",12524,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,ILUMINACIÓN,POBLACIÓN EN GENERAL,1,39,FINALIZADO
167,2015,VILLA ADELINA,Reducidores de velocidad,Reducidores de velocidad,F C Rodríguez y Santa Fe,"-34.5302396,-58.5521613",9750,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,TRÁNSITO,POBLACIÓN EN GENERAL,1,22,FINALIZADO
168,2015,VILLA ADELINA,Reducidores de velocidad,Reducidores de velocidad,Grierson y Viamonte,"-34.52142392,-58.53608759",9750,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,TRÁNSITO,POBLACIÓN EN GENERAL,1,6,FINALIZADO
169,2015,VILLA ADELINA,Semáforo,Semáforo,Obligado y Silveyra,"-34.5265163,-58.5478221",111940,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,TRÁNSITO,POBLACIÓN EN GENERAL,1,29,FINALIZADO
170,2015,VILLA ADELINA,Semáforo de giro,Semáforo de giro,Av Ader y R Obligado,"-34.5300554,-58.5475516",32076,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,TRÁNSITO,POBLACIÓN EN GENERAL,1,85,FINALIZADO
171,2015,VILLA ADELINA,Torre Ader,Equipamiento y mejoramiento de iluminación,Castelli y Triunvirato,"-34.534082, -58.545220",73000,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,ILUMINACIÓN,POBLACIÓN EN GENERAL,1,30,FINALIZADO
172,2015,VILLA ADELINA,UAP Scalise,Adquirir 1 desfibrilador automático,Cajaraville 4042,"-34.5259399,-58.5476816",29660,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA SANITARIA,SANITARIA,POBLACIÓN EN GENERAL,1,157,FINALIZADO
173,2015,VILLA MARTELLI,Barrio Habana,Ampliación de la red cloacal (Etapa 1),Habana y Venezuela,"-34.5561125,-58.5191571",395000,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA SANITARIA,SANITARIA,POBLACIÓN VULNERABLE,1,446,FINALIZADO
174,2015,VILLA MARTELLI,Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal,Compra e instalación de 16 cámaras fijas y domo,Ubicación random dentro del barrio,"-34.552328, -58.520499",1082823,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,CÁMARAS,POBLACIÓN EN GENERAL,1,277,FINALIZADO
175,2015,VILLA MARTELLI,Campaña de concientización sobre convivencia responsable con animales de compañía,Talleres en escuelas del barrio,Paraguay 159,"-34.51409125,-58.52617431",60000,EDUCACIÓN,EDUCACIÓN,EDUCACIÓN,SALUD,NIÑOS,2,27,FINALIZADO
176,2015,VILLA MARTELLI,Compra de jaulas trampa para el área de zoonosis,Compra de jaulas trampa para el área de zoonosis,Bermúdez 3484,"-34.5113269,-58.5148345",24200,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA SANITARIA,SANITARIA,ANIMALES DE COMPAÑÍA,1,14,FINALIZADO
177,2015,VILLA MARTELLI,Escuela Primaria Nº 20,"Adquisición de 2 cocinas industriales y materiales para laboratorio, para educación física y para la biblioteca",Gral Balcarce 650,"-34.5503705,-58.51852111",65626,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,NIÑOS,1,356,FINALIZADO
178,2015,VILLA MARTELLI,Escuela Primaria Nº 7,Adquirir una impresora láser y acondicionar el cableado de la sala de informática,Laprida 3664,"-34.5474957,-58.5029321",33679,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,NIÑOS,1,221,FINALIZADO
179,2015,VILLA MARTELLI,Jardín de Infantes Nº 918,Juegos infantiles para el patio con piso antigolpes,Moldes y Balcarce,"-34.55180719,-58.51995976",107944,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,NIÑOS,1,278,FINALIZADO
180,2015,VILLA MARTELLI,Mejoramiento de iluminación,Mejoramiento de iluminación,Echeverría y Vanini/ Vías del FFCC Belgrano,"-34.5443076,-58.4987665",69600,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,ILUMINACIÓN,POBLACIÓN EN GENERAL,1,82,FINALIZADO
181,2015,VILLA MARTELLI,Organizar actividades deportivas en las Plazas del Barrio,Organizar actividades deportivas en las Plazas del Barrio,Plaza Vienni y Plaza Almafuerte,"-34.550082, -58.519590",43740,DEPORTE,OTROS,OTROS,DEPORTES Y RECREACIÓN,POBLACIÓN EN GENERAL,2,42,FINALIZADO
182,2015,VILLA MARTELLI,Plantar árboles,Plantar árboles,Av Mitre y Zufriategui hasta Av Mitre y Melo,"-34.5416673,-58.5081685",23390,AMBIENTE,AMBIENTE,AMBIENTE,ARBOLADO,POBLACIÓN EN GENERAL,1,28,FINALIZADO
183,2015,VILLA MARTELLI,Reducidores de velocidad,Reducidores de velocidad,Méjico y EEUU/ EEUU y Alsina,"-34.6195877,-58.3996258",14100,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,TRÁNSITO,POBLACIÓN EN GENERAL,1,45,FINALIZADO
184,2015,VILLA MARTELLI,Señalizar estacionamiento para discapacitados en el Centro Comercial del barrio,Señalizar estacionamiento para discapacitados en el Centro Comercial del barrio,Debenedetti y Rawson,"-34.53181277,-58.54379457",51000,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,TRÁNSITO,POBLACIÓN EN GENERAL,1,38,FINALIZADO
185,2015,VILLA MARTELLI,UAP Llobera y la UAP Ravazzoli,Adquirir 2 desfibriladores automáticos,Estados Unidos 314/ Moldes 4900,"-34.5468977,-58.5047952",59320,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA SANITARIA,SANITARIA,POBLACIÓN EN GENERAL,1,178,FINALIZADO
186,2016,CARAPACHAY,Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal,Compra e instalación de 5 cámaras fijas y domo,Ubicación random dentro del barrio,"-34.527926, -58.531535",501325,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,CÁMARAS,POBLACIÓN EN GENERAL,1,296,FINALIZADO
187,2016,CARAPACHAY,Campaña sobre RCP y primeros auxilios,Dictar cursos de RCP y primeros auxilios en instituciones del barrio,Ubicación random dentro del barrio,"-34.529765, -58.541406",-,EDUCACIÓN,EDUCACIÓN,EDUCACIÓN,SALUD,POBLACIÓN EN GENERAL,2,101,FINALIZADO
188,2016,CARAPACHAY,Centro Cultural Municipal de Carapachay,Crear una Biblioteca en el Centro Cultural Carapachay,Ituzaingó 5442,"-34.5285515,-58.53213791",156790,INFRAESTRUCTURA COMUNITARIA,OTROS,CULTURA,CULTURA,POBLACIÓN EN GENERAL,1,145,FINALIZADO
189,2016,CARAPACHAY,Escuela Primaria Nº 18 y Escuela Secundaria Nº 3,Construcción de baño para discapacitados,Drysdale 5615 y 5635,"-34.5271689,-58.5359963",443147,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,NIÑOS Y JÓVENES,1,296,FINALIZADO
190,2016,CARAPACHAY,Jardín Maternal Municipal Nº 7,Construcción de un SUM,Alfredo Guido 3644,"-34.52534152,-58.53862564",2205363,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,NIÑOS,1,707,FINALIZADO
191,2016,FLORIDA ESTE,Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal,Compra e instalación de 8 cámaras fijas y domo,Ubicación random dentro del barrio,"-34.530555, -58.487515",806080,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,CÁMARAS,POBLACIÓN EN GENERAL,1,318,FINALIZADO
192,2016,FLORIDA ESTE,Camino seguro al Hospital,"Reparación de veredas, colocación de rampas y señalización",H Yrigoyen 1500-1800,"-34.52244767,-58.48842558",523852,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,RAMPAS,POBLACIÓN EN GENERAL,1,198,FINALIZADO
193,2016,FLORIDA ESTE,Campaña de promoción de la lectura,"Programa ""Equilibro Ambulante"", en escuelas del barrio",Escuelas Primarias y Jardines de Infantes del Barrio,"-34.5235447,-58.4836736",150000,EDUCACIÓN,EDUCACIÓN,EDUCACIÓN,EDUCACIÓN,NIÑOS,2,81,FINALIZADO
194,2016,FLORIDA ESTE,Campaña educativa en higiene urbana y reciclado,Campaña educativa en higiene urbana y reciclado,Ubicación random dentro del barrio,"-34.527692, -58.503779",41600,AMBIENTE,AMBIENTE,AMBIENTE,RECICLADO,POBLACIÓN EN GENERAL,2,151,FINALIZADO
195,2016,FLORIDA ESTE,Campaña sobre RCP y primeros auxilios,Concientización en RCP y primeros auxilios en instituciones del barrio,Ubicación random dentro del barrio,"-34.531899, -58.495497",-,EDUCACIÓN,EDUCACIÓN,EDUCACIÓN,SALUD,POBLACIÓN EN GENERAL,2,121,FINALIZADO
196,2016,FLORIDA ESTE,Colocación de un semáforo,Colocación de un semáforo,Laprida y Ayacucho,"-34.53944517,-58.48610326",132271,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,TRÁNSITO,POBLACIÓN EN GENERAL,1,67,FINALIZADO
197,2016,FLORIDA ESTE,Escuela Primaria Nº 3,Reparaciones varias en su interior,Av Gral José de San Martín 2301,"-34.5296328,-58.4983468",648372,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,NIÑOS,1,332,FINALIZADO
198,2016,FLORIDA ESTE,"Paseo Cultural ""García Lorca""",Colocar señalética del Paseo Cultural García Lorca e instalar punto verde para reciclado,Aristóbulo del Valle 1685,"-34.5373588,-58.4792873",7000,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,RECICLADO,POBLACIÓN EN GENERAL,1,43,FINALIZADO
199,2016,FLORIDA ESTE,Vallas de contención,Vallas de contención para dirigir la circulación hacia la senda peatonal,San Martín y R de E de San Martín,"-34.5288018,-58.4942367",115200,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,TRÁNSITO,POBLACIÓN EN GENERAL,1,96,FINALIZADO
200,2016,FLORIDA ESTE,ZOONOSIS,Adquisición de un concentrador de oxígeno,Bermúdez 3484,"-34.5113269,-58.5148345",27900,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA SANITARIA,SANITARIA,ANIMALES DE COMPAÑÍA,1,91,FINALIZADO
201,2016,FLORIDA OESTE,Barrio Las Flores,Ampliación de red cloacal (Etapa 2),Melo y Berutti,"-34.5493077,-58.5241723",2089999,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA SANITARIA,SANITARIA,POBLACIÓN VULNERABLE,1,931,FINALIZADO
202,2016,FLORIDA OESTE,Jardín Maternal Municipal Nº 5,Construcción de sala en PB e instalación de piso antigolpes en sector de juegos,Tuyutí 1119,"-34.5460399,-58.5209262",998000,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,POBLACIÓN VULNERABLE,1,1006,FINALIZADO
203,2016,FLORIDA OESTE,Jardín Maternal Municipal Nº 8,"Mejorar juegos, colocar pisos antigolpes y construir superficie semicubierta",Santa Rosa 4148,"-34.54284977,-58.51320582",612674,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,NIÑOS,1,1120,FINALIZADO
204,2016,FLORIDA OESTE,Semáforo peatonal,Semáforo peatonal,Alvear y Roca,"-34.54222686,-58.51443909",23690,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,TRÁNSITO,POBLACIÓN EN GENERAL,1,57,FINALIZADO
205,2016,LA LUCILA,"Escuela Primaria Nº 16 ""Marcelino Ugarte""",Cambio del piso de todas las aulas de planta baja,Dr Tomás Anchorena 901,"-34.49955308,-58.49057007",849371,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,NIÑOS,1,197,FINALIZADO
206,2016,LA LUCILA,Mejoramiento de iluminación,Mejoramiento de iluminación,Corredor de las vias FFCC de la Costa entre Roma 500 hasta San lorenzo al 500 y Alte Brown 3500-3800,"-34.4965376,-58.4829404",149872,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,ILUMINACIÓN,POBLACIÓN EN GENERAL,1,408,FINALIZADO
207,2016,LA LUCILA,Parque Paseo Enamour,Iluminación de caminos internos,Roma y el Rio,"-34.4996238,-58.4806164",860274,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,PLAZAS Y PASEOS,POBLACIÓN EN GENERAL,1,325,FINALIZADO
208,2016,LA LUCILA,Reducidores de velocidad,Reducidores de velocidad,Elflein y Debenedetti,"-34.4975494,-58.488004",10991,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,TRÁNSITO,POBLACIÓN EN GENERAL,1,26,FINALIZADO
209,2016,LA LUCILA,Semáforos para peatones,Semáforos para peatones,Rawson y Debenedetti - Libertador y Paraná - Maipú y Paraná,"-34.497968, -58.489121",263233,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,TRÁNSITO,POBLACIÓN EN GENERAL,1,81,FINALIZADO
210,2016,MUNRO,Capacitación en reciclaje,Talleres en clubes y sociedades de fomento del barrio,Ubicación random dentro del barrio,"-34.534636, -58.531218",64450,AMBIENTE,AMBIENTE,AMBIENTE,RECICLADO,POBLACIÓN EN GENERAL,2,84,FINALIZADO
211,2016,MUNRO,Cestos Papeleros,Colocar 200 cestos de residuos en el barrio,Ubicación random dentro del barrio,"-34.534565, -58.534223",292000,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,HIGIENE URBANA,POBLACIÓN EN GENERAL,1,102,FINALIZADO
212,2016,MUNRO,Escuela Primaria Nº 19,Reparación de filtraciones en parte de la cubierta,ARMENIA 2449,"-34.5300931,-58.5217481",834698,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,NIÑOS,1,576,FINALIZADO
213,2016,MUNRO,Jardín de Infantes Municipal Nº 3,"Remover desnivel en patio, hacer solado y colocar pisos antigolpes",José Hernández 4527,"-34.52884952,-58.52314699",325000,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,NIÑOS,1,449,FINALIZADO
214,2016,MUNRO,Jardín Maternal Municipal Nº 14,Construir dos superficies semicubiertas,Israel 2361,"-34.54183794,-58.53848757",423627,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,NIÑOS,1,811,FINALIZADO
215,2016,MUNRO,"Jardín Maternal Municipal Nº 15 ""San Juan Macías""",Remodelación de baños,Panamá 3948,"-34.51409125,-58.52617431",548596,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,NIÑOS,1,624,FINALIZADO
216,2016,MUNRO,Mejoramiento de iluminación,Mejoraramiento de iluminación,Sgto Cabral entre Belzu y F Amador - Plaza Güemes - Belzú e/ Avalos y Agüero - Colegio Sta Rosa de Lima y Baigorria desde V Sarsfield hasta Malaver,"-34.5264642,-58.5118508",621876,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,ILUMINACIÓN,POBLACIÓN EN GENERAL,1,208,FINALIZADO
217,2016,MUNRO,Mejoramiento de iluminación,Mejoramiento de iluminación,Echeverría y Villate/ B de Irigoyen y Malaver/ Marconi y G Mendez,"-34.530674,-58.5228675",192422,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,ILUMINACIÓN,POBLACIÓN EN GENERAL,1,81,FINALIZADO
218,2016,MUNRO,Reducidores de velocidad,Reducidores de velocidad,Ávalos y Belzú y en Marconi y Belgrano,"-34.5277483,-58.5160221",10991,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,TRÁNSITO,POBLACIÓN EN GENERAL,1,58,FINALIZADO
219,2016,MUNRO,UAP Negrete,Mejorar iluminación exterior y modificar instalación eléctrica,Rivera 6001,"-34.5406751,-58.5366776",29917,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA SANITARIA,SANITARIA,POBLACIÓN EN GENERAL,1,115,FINALIZADO
220,2016,OLIVOS,Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal,Compra e instalación de 9 cámaras fijas y domo,Ubicación random dentro del barrio,"-34.511697, -58.515071",884561,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,CÁMARAS,POBLACIÓN EN GENERAL,1,226,FINALIZADO
221,2016,OLIVOS,Campaña de información sobre el sistema de salud municipal,Folletería para varias campañas,Ubicación random dentro del barrio,"-34.512404, -58.508977",81636,SALUD,OTROS,OTROS,SALUD,POBLACIÓN EN GENERAL,2,167,FINALIZADO
222,2016,OLIVOS,Demarcación horizontal y vertical,Demarcación horizontal y vertical,Tucumán y Corrientes /Córdoba y Corrientes,"-34.512108,-58.4894627",63600,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,TRÁNSITO,POBLACIÓN EN GENERAL,1,23,FINALIZADO
223,2016,OLIVOS,Escuela de Educación Especial Nº 502,Cambiar tableros de maniobra de los dos ascensores,P Goyena 3264,"-34.5132885,-58.5073461",174580,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,NIÑOS Y JÓVENES CON DISCAPACIDAD,1,538,FINALIZADO
224,2016,OLIVOS,Jardín de Infantes Nº 912,"Reparar solado del patio, piso antigolpes, provisión de PC Y construcción de cocina",Warnes 2340,"-34.5228611,-58.5049756",947135,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,NIÑOS,1,801,FINALIZADO
225,2016,OLIVOS,Jardín Maternal Municipal Nº 16,"Construir superficie semicubierta,depósito y Colocar solado con piso antigolpes",R Fournier 3370,"-34.5078112,-58.4971885",375000,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,NIÑOS,1,1330,FINALIZADO
226,2016,OLIVOS,Jardín Maternal Municipal Nº 2,"Reparar piso del patio, agregar juegos y piso antigolpes y construir una superficie semicubierta",José Ingenieros 3425,"-34.5123557,-58.51402297",232000,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,NIÑOS,1,908,FINALIZADO
227,2016,VICENTE LÓPEZ,Bomberos Voluntarios de Vicente López,Adquisición de 2 desfibriladores automáticos externo,Av Maipú 1669,"-34.522278, -58.484327",139935,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA SANITARIA,SANITARIA,POBLACIÓN EN GENERAL,1,570,FINALIZADO
228,2016,VICENTE LÓPEZ,Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal,Compra e instalación de 6 cámaras fijas y domo,Ubicación random dentro del barrio,"-34.526802, -58.480225",605000,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,CÁMARAS,POBLACIÓN EN GENERAL,1,328,FINALIZADO
229,2016,VICENTE LÓPEZ,Campañas de concientización sobre reciclado y compostaje,Campañas de concientización sobre reciclado y compostaje,Ubicación random dentro del barrio,"-34.532953, -58.470781",88800,AMBIENTE,AMBIENTE,AMBIENTE,RECICLADO,POBLACIÓN EN GENERAL,2,85,FINALIZADO
230,2016,VICENTE LÓPEZ,Centro de Adultos Mayores Activos,Obras para aliviar el anegamiento de la cancha de tejo y del estacionamiento,Laprida 250,"-34.5300742,-58.4675063",549832,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EN DEPORTES Y RECREACIÓN,DEPORTES Y RECREACIÓN,ADULTOS MAYORES,1,256,FINALIZADO
